id,dataset_code,database_code,name,description,refreshed_at,newest_available_date,oldest_available_date,column_names,frequency,type,premium,database_id
8407026,HPI_MONMI,FMAC,"Monroe, MI","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407027,HPI_BREWA,FMAC,"Bremerton-Silverdale, WA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:16 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407028,HPI_MONAL,FMAC,"Montgomery, AL","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:20 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407029,HPI_BRICT,FMAC,"Bridgeport-Stamford-Norwalk, CT","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:16 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407030,HPI_MORWV,FMAC,"Morgantown, WV","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407031,HPI_MORTN,FMAC,"Morristown, TN","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:20 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407032,HPI_BROTX,FMAC,"Brownsville-Harlingen, TX","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:16 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407033,HPI_MOUWA,FMAC,"Mount Vernon-Anacortes, WA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407034,HPI_BRUGA,FMAC,"Brunswick, GA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:16 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407035,HPI_MUNIN,FMAC,"Muncie, IN","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:20 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407036,HPI_BUFNY,FMAC,"Buffalo-Cheektowaga-Niagara Falls, NY","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:16 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407037,HPI_MUSMI,FMAC,"Muskegon, MI","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407038,HPI_BURNC,FMAC,"Burlington, NC","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:16 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407039,HPI_MYRSC,FMAC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:20 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407040,HPI_BURVT,FMAC,"Burlington-South Burlington, VT","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:16 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407041,HPI_NAPCA,FMAC,"Napa, CA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:20 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407042,HPI_CALMD,FMAC,"California-Lexington Park, MD","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:16 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407043,HPI_NAPFL,FMAC,"Naples-Immokalee-Marco Island, FL","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407044,HPI_NASTN,FMAC,"Nashville-Davidson--Murfreesboro--Franklin, TN","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407045,HPI_CANOH,FMAC,"Canton-Massillon, OH","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:16 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407046,HPI_NEWNC,FMAC,"New Bern, NC","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:20 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407047,HPI_CAPFL,FMAC,"Cape Coral-Fort Myers, FL","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:16 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407048,HPI_NEWCT,FMAC,"New Haven-Milford, CT","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407049,HPI_CAPMO,FMAC,"Cape Girardeau, MO-IL","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:16 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407050,HPI_NEWLA,FMAC,"New Orleans-Metairie, LA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407051,HPI_CARIL,FMAC,"Carbondale-Marion, IL","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407052,HPI_NEWNY,FMAC,"New York-Newark-Jersey City, NY-NJ-PA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407053,HPI_CARNV,FMAC,"Carson City, NV","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407054,HPI_CASWY,FMAC,"Casper, WY","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407055,HPI_NILMI,FMAC,"Niles-Benton Harbor, MI","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407056,HPI_CEDIA,FMAC,"Cedar Rapids, IA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407057,HPI_NORFL,FMAC,"North Port-Sarasota-Bradenton, FL","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407058,HPI_CHAPA,FMAC,"Chambersburg-Waynesboro, PA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407059,HPI_NORCT,FMAC,"Norwich-New London, CT","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407060,HPI_CHAIL,FMAC,"Champaign-Urbana, IL","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407061,HPI_OCAFL,FMAC,"Ocala, FL","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407062,HPI_CHAWV,FMAC,"Charleston, WV","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407063,HPI_CHASC,FMAC,"Charleston-North Charleston, SC","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407064,HPI_OCENJ,FMAC,"Ocean City, NJ","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407065,HPI_ODETX,FMAC,"Odessa, TX","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407066,HPI_CHANC,FMAC,"Charlotte-Concord-Gastonia, NC-SC","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407067,HPI_OGDUT,FMAC,"Ogden-Clearfield, UT","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407068,HPI_CHAVA,FMAC,"Charlottesville, VA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407069,HPI_OKLOK,FMAC,"Oklahoma City, OK","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407070,HPI_CHATN,FMAC,"Chattanooga, TN-GA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407071,HPI_OLYWA,FMAC,"Olympia-Tumwater, WA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407072,HPI_CHEWY,FMAC,"Cheyenne, WY","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:17 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
8407073,HPI_OMANE,FMAC,"Omaha-Council Bluffs, NE-IA","The FMHPI provides a measure of typical price inflation for houses within the U.S. Values are calculated monthly but are released at the end of the following quarter. For example, the FMHPI for October, November, and December are published in late February of the following year. Series are available at three levels of geographical aggregation: Metropolitan Statistical Area (MSA), state, and national. All series begin in January, 1975. The national index is defined as a weighted average of the 50 state indexes and Washington, DC. The FMHPI is based on an ever expanding database of loans purchased by either Freddie Mac or Fannie Mae.",2016-03-19 02:45:21 UTC,12/31/15,1/31/75,"[""Date"", ""Value""]",monthly,Time Series,FALSE,582
